# 25 25
546 480 431 394 372 350 333 327 339 326 255 232 225 292 339 446 453 412 434 531 516 485 489 470 474
597 520 488 408 377 356 341 351 348 288 238 235 241 288 345 470 546 500 417 549 547 560 516 523 491
598 498 444 407 392 367 348 370 353 264 236 227 266 306 414 447 557 579 509 472 601 571 578 533 513
570 500 467 451 419 372 355 331 330 252 234 236 259 321 414 457 506 593 619 469 600 605 580 508 476
555 492 508 495 434 384 344 329 292 267 238 238 242 287 413 506 495 512 565 525 654 640 577 538 501
572 526 472 445 404 360 355 342 290 309 243 235 256 262 300 411 481 587 606 537 682 709 610 587 517
572 540 466 406 392 399 403 313 331 302 243 244 272 349 280 322 459 554 654 622 762 756 609 559 541
561 523 465 441 387 391 349 317 371 282 282 274 307 395 379 295 386 552 648 603 671 695 724 639 538
538 461 408 398 403 331 332 397 383 278 336 316 400 434 417 384 290 409 494 576 738 670 645 708 634
558 481 452 467 440 340 384 405 367 282 353 374 430 483 478 459 356 310 445 567 679 706 577 660 748
595 523 472 482 402 374 409 407 338 311 376 450 474 501 574 571 449 294 354 504 651 660 552 598 735
625 574 576 519 399 389 439 420 361 315 378 515 578 483 566 623 527 383 296 433 585 633 607 537 591
653 580 553 549 425 395 467 457 377 311 373 520 637 577 611 680 652 492 305 364 583 701 658 620 516
609 556 511 532 393 498 501 465 370 320 387 502 619 704 725 793 763 468 465 339 451 706 655 585 622
574 544 510 468 393 509 556 487 375 342 415 496 575 622 789 755 533 470 604 464 332 605 665 653 656
561 517 458 406 446 531 534 509 381 376 477 532 670 750 719 737 493 711 672 437 425 405 677 702 667
473 462 469 480 472 521 550 522 519 553 548 621 647 805 879 682 647 770 501 603 698 410 467 708 684
443 460 517 522 529 534 565 587 542 583 609 697 700 856 881 825 758 794 612 752 751 588 408 566 757
485 491 509 564 564 576 535 600 543 567 625 672 645 717 754 719 800 791 789 846 836 644 584 471 609
519 512 527 525 545 549 522 559 532 571 625 651 587 636 597 742 776 744 859 904 821 682 668 647 496
548 546 580 591 600 509 517 514 552 569 593 619 560 581 540 693 706 781 859 875 780 666 681 678 585
644 585 601 635 536 533 494 533 555 608 583 551 527 506 575 756 744 681 767 866 817 730 655 640 621
565 547 545 630 524 519 488 534 595 620 530 541 484 475 562 683 742 648 854 831 853 806 674 604 673
529 524 603 628 599 512 463 527 549 540 529 536 470 557 614 726 616 771 789 719 824 803 639 599 694
523 581 613 620 637 546 480 510 516 510 499 479 556 587 595 742 571 703 636 655 778 701 641 556 659
