# 25 25
152 149 139 134 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133
158 148 137 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133
143 138 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133
133 133 138 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133
139 134 134 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133
151 142 168 160 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133
144 156 166 163 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133
163 161 158 149 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133
185 185 198 206 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133
189 194 201 187 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133
185 193 202 162 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133 133
175 178 171 141 133 133 133 133 133 133 133 133 150 156 144 133 133 133 133 133 133 133 133 133 133
190 164 167 137 133 134 134 133 133 133 133 143 178 193 195 167 134 133 133 133 133 133 133 133 133
184 176 172 137 134 144 140 136 133 133 134 176 194 201 189 160 134 133 133 133 133 133 133 133 133
192 184 149 133 134 146 150 139 134 133 139 166 185 190 187 167 171 171 151 133 133 133 133 133 133
185 177 146 138 142 157 152 141 145 136 138 148 167 180 177 184 200 209 205 149 133 133 133 133 133
191 186 154 149 146 154 148 140 143 134 133 134 151 182 182 191 201 211 199 155 134 133 133 133 133
195 186 168 147 140 138 140 138 133 133 133 133 134 147 149 180 208 212 194 152 133 133 133 133 133
217 184 165 143 138 135 136 134 133 133 133 133 133 133 133 155 203 210 187 170 135 133 133 133 133
205 191 186 160 143 136 137 134 133 133 133 133 133 133 133 135 155 187 179 178 153 133 133 133 133
222 211 213 168 147 152 153 147 135 133 133 133 133 133 133 133 137 157 161 171 150 136 133 133 133
221 215 200 172 159 170 168 155 137 133 133 133 133 133 133 133 133 133 136 142 149 151 133 133 133
224 226 211 190 171 163 159 153 133 133 133 133 133 133 133 133 133 133 133 136 139 137 133 133 133
230 222 222 213 201 178 152 141 135 138 136 134 133 133 133 133 133 133 133 133 133 133 133 133 133
237 231 222 215 207 192 173 157 151 163 151 137 133 133 133 133 133 133 133 133 133 133 133 133 133
