# 25 25
166 149 269 370 467 769 916 818 587 277 163 227 423 295 219 531 595 519 375 360 216 146 179 180 195
202 159 298 450 710 846 850 649 314 200 360 351 395 269 211 672 774 552 381 234 150 150 217 330 403
179 179 348 505 695 856 506 294 223 509 433 387 396 304 207 579 791 467 332 177 139 177 319 527 548
186 192 364 566 787 875 545 411 465 359 379 449 268 199 293 422 697 629 318 185 181 291 444 726 570
288 186 345 465 640 841 801 688 389 441 305 296 221 300 447 524 696 545 536 234 302 433 394 649 589
376 197 254 505 750 608 663 796 559 707 441 214 244 433 497 500 402 537 554 242 295 518 350 430 435
482 425 211 259 348 345 512 904 872 774 368 197 347 712 455 322 286 344 441 403 178 372 393 309 348
445 493 332 247 287 361 611 786 739 540 293 186 319 500 446 280 220 203 358 554 213 206 345 317 254
367 372 323 325 375 444 541 601 539 417 307 182 213 372 603 400 263 149 183 375 224 179 263 263 154
302 333 318 345 402 486 464 450 398 320 268 164 230 534 629 369 261 146 135 182 167 231 222 170 136
307 291 293 357 421 474 494 402 313 237 189 167 314 433 588 556 276 243 179 134 137 223 197 135 176
283 246 294 352 419 424 435 396 275 203 169 192 274 346 534 498 260 319 289 232 141 135 137 148 288
225 256 271 297 336 349 355 368 238 202 161 182 255 539 746 500 252 248 279 231 156 133 140 223 298
182 207 179 180 198 280 291 264 211 222 182 151 161 296 464 604 315 202 312 314 142 133 161 268 314
154 182 281 330 278 191 189 197 226 230 256 286 212 143 203 267 210 158 248 227 143 133 170 287 256
274 299 321 409 436 354 271 239 243 247 349 417 395 229 139 142 141 134 137 135 133 133 143 170 187
327 368 404 414 456 410 331 272 246 268 361 488 522 445 293 180 140 133 133 133 133 133 133 136 140
369 413 468 440 408 373 339 298 244 279 352 433 479 474 370 212 135 133 133 146 181 163 141 133 133
389 468 530 446 397 389 403 353 264 259 312 339 366 358 290 194 140 134 134 180 242 229 211 137 133
387 404 447 383 423 455 414 381 293 241 290 322 350 296 246 158 136 133 134 162 225 284 279 196 137
451 436 364 344 410 413 325 309 279 218 265 310 336 280 194 134 133 135 158 204 242 325 382 383 239
407 435 353 328 387 328 308 304 245 201 257 302 302 229 155 133 133 133 179 287 304 344 393 404 331
417 363 311 317 340 280 330 347 271 202 239 292 281 208 135 133 133 133 162 279 369 417 425 356 219
360 318 265 305 275 274 405 412 318 214 238 281 230 165 146 133 133 133 144 241 351 453 445 264 140
279 263 256 263 249 340 458 464 333 210 214 235 195 213 231 133 133 133 134 208 313 447 453 196 133
