# 25 25
745 739 781 842 884 905 965 946 784 912 922 965 997 851 702 717 895 761 682 746 796 1040 1100 1045 1030
723 760 777 847 874 925 863 819 761 758 817 933 941 829 714 626 763 672 774 873 862 962 1066 922 840
670 697 782 882 980 941 913 848 787 701 716 789 947 900 882 731 639 624 789 910 899 873 957 917 706
698 763 782 831 940 1002 995 907 959 919 701 705 910 838 949 764 590 606 765 785 809 816 873 774 743
645 778 817 901 932 856 962 862 894 968 902 669 818 805 925 849 653 559 775 815 821 751 726 658 792
625 775 736 830 892 825 748 717 797 820 902 818 638 799 863 880 785 577 681 887 791 666 667 795 873
609 679 772 812 888 802 828 723 693 755 730 735 613 709 781 831 736 598 617 812 652 660 770 881 855
608 770 777 793 874 861 749 838 702 671 644 603 659 785 853 903 856 654 580 754 623 794 856 928 824
579 663 713 852 907 821 728 685 640 629 592 651 777 785 751 803 901 795 558 672 621 794 801 814 821
609 578 669 732 811 780 843 840 769 624 578 613 751 670 753 857 888 741 571 593 582 790 733 677 778
624 561 552 587 671 668 743 752 771 704 549 639 701 609 715 785 918 784 614 513 642 768 811 591 663
593 635 605 550 538 546 555 587 583 538 502 521 589 545 572 689 844 867 666 506 681 809 823 580 564
687 726 728 710 674 660 609 526 509 505 512 508 495 476 474 574 647 703 566 540 756 715 679 534 480
818 776 768 745 730 739 729 576 552 608 672 705 705 638 482 483 526 531 497 498 649 720 561 462 453
853 847 831 803 801 737 658 574 619 700 714 707 672 562 528 494 463 462 467 512 569 517 478 481 517
768 729 733 768 787 587 560 603 695 709 610 566 558 570 643 673 592 585 470 470 486 469 549 556 499
738 687 640 648 598 573 675 696 695 663 587 650 649 661 733 824 773 734 616 499 490 515 624 648 502
784 662 673 624 651 601 740 799 771 647 596 700 710 777 825 891 847 667 594 561 606 576 626 645 646
950 710 897 850 752 622 773 868 775 630 603 681 712 804 804 739 665 633 646 663 688 647 642 647 616
833 740 931 877 656 665 783 783 654 653 660 698 669 695 736 813 793 722 721 764 773 743 623 562 568
851 817 1012 890 653 743 850 901 714 817 808 961 789 741 739 817 824 737 785 771 861 747 690 647 664
978 951 1104 907 688 848 1010 988 757 889 1019 1115 947 795 770 868 784 738 848 832 929 818 740 691 677
1045 1099 1160 878 702 949 998 875 828 1048 1131 1262 1052 839 802 940 1011 833 857 965 919 905 789 762 823
1126 1147 1098 927 740 917 984 957 901 1039 1171 1240 1111 910 962 1116 1056 897 723 817 808 757 796 888 954
1213 1163 955 856 837 956 988 971 958 1018 1167 1219 1032 1018 1013 1192 1109 1013 829 705 693 672 757 851 897
