# 25 25
279 336 381 433 388 233 301 148 135 135 135 135 135 135 135 135 135 135 135 135 135 135 135 135 135
240 295 380 420 332 198 155 135 135 135 135 135 135 135 135 135 135 135 135 135 135 135 135 135 135
240 272 288 316 241 136 135 135 135 135 135 135 137 135 135 135 135 135 135 135 135 135 135 135 135
260 263 260 218 163 135 135 135 136 135 135 138 142 148 146 135 135 135 135 135 135 135 135 135 135
267 270 339 326 160 135 135 135 139 175 178 193 204 174 167 136 135 135 135 135 135 135 135 135 135
265 258 278 269 138 135 138 160 184 226 247 244 224 198 192 143 135 135 135 135 135 135 135 135 135
246 250 219 179 135 135 162 195 229 269 286 311 261 213 205 162 135 135 135 135 135 135 135 135 135
218 247 258 168 135 144 207 251 278 274 316 403 349 236 199 190 144 135 135 135 135 135 135 135 135
213 215 218 180 135 147 213 247 291 315 358 391 385 294 215 179 142 135 135 135 135 135 135 135 135
211 199 187 160 135 161 203 247 295 378 496 502 450 376 270 195 135 137 135 135 135 135 135 135 135
209 210 185 178 136 163 208 253 315 413 547 593 506 402 305 189 139 135 136 135 135 135 135 135 135
222 221 209 186 135 172 214 253 321 390 404 432 506 397 281 223 151 135 135 135 135 135 135 135 135
211 248 234 171 135 163 207 237 297 366 455 507 623 491 334 288 187 135 135 136 135 135 135 135 135
205 241 242 173 135 153 192 226 315 444 502 425 436 453 366 284 210 141 135 138 137 135 135 135 135
222 201 203 156 136 151 188 230 299 301 300 327 405 431 418 296 240 172 150 160 153 135 135 135 135
216 192 214 142 135 147 186 230 282 342 418 473 532 416 408 324 296 217 185 172 138 137 135 135 135
230 181 161 135 135 147 188 240 301 400 665 632 493 339 330 331 282 220 214 197 149 137 136 135 135
233 184 138 135 135 148 180 236 308 368 488 541 480 444 402 364 332 266 285 243 187 158 137 135 135
318 225 152 135 135 140 170 221 288 358 429 557 756 632 709 499 476 352 319 297 224 202 145 135 135
303 281 184 135 135 135 140 193 261 377 465 549 667 570 472 593 502 382 355 356 289 228 173 135 135
396 334 202 135 135 135 135 162 232 350 433 464 510 477 384 422 396 459 451 408 332 269 214 147 135
384 334 229 139 135 135 135 141 188 278 338 370 408 481 299 340 470 491 423 374 332 273 266 194 142
227 325 238 144 135 135 135 135 150 217 307 387 546 500 245 367 520 431 323 308 300 278 250 239 151
159 175 204 145 135 135 135 135 135 170 274 377 468 425 228 328 410 358 230 295 260 230 249 333 177
135 135 136 135 135 135 135 135 135 136 166 210 256 293 188 238 300 250 198 230 199 183 278 392 259
