# 25 25
181 295 332 270 183 145 134 134 134 134 134 134 134 134 134 134 134 134 134 134 135 134 137 167 212
254 390 435 385 351 315 212 140 134 134 134 134 134 134 134 134 134 134 134 134 134 134 135 149 246
137 225 393 471 455 440 438 306 160 136 134 134 134 134 134 134 134 134 134 134 134 134 134 134 162
134 142 257 334 424 490 491 344 300 309 182 134 134 134 134 134 134 134 134 134 134 134 134 134 134
134 134 137 184 327 422 449 302 412 404 396 221 134 134 134 134 134 134 134 134 134 134 134 134 134
135 135 139 230 294 335 344 318 374 392 420 343 217 139 134 134 134 134 134 134 134 134 134 134 134
206 147 158 179 166 171 205 223 231 274 334 377 363 235 139 134 134 134 134 134 134 134 134 134 134
362 236 220 385 431 350 200 149 140 156 195 324 352 287 175 134 134 134 134 134 134 134 134 134 134
636 440 258 351 604 552 370 309 196 140 134 171 236 232 195 138 134 134 134 134 134 134 135 152 156
769 571 401 353 625 736 477 331 252 189 135 134 137 139 143 147 148 134 134 134 134 134 134 152 193
626 565 334 383 576 573 534 492 387 229 144 139 134 157 238 268 195 147 134 134 134 134 134 134 147
399 531 318 386 568 486 409 483 358 238 183 227 148 161 285 327 208 149 134 134 134 134 134 134 134
339 365 312 315 472 523 368 317 296 252 226 189 136 139 233 276 227 162 137 134 134 134 134 134 134
520 461 434 307 306 416 438 281 222 195 166 148 146 137 168 196 200 148 137 134 134 134 134 134 134
530 596 449 345 268 274 269 215 245 229 215 199 183 159 153 158 173 138 135 134 134 134 134 134 134
521 523 587 543 363 246 248 401 503 335 246 236 228 194 170 141 146 139 146 134 134 134 134 134 134
570 399 443 547 380 251 370 607 651 446 450 329 241 207 193 160 139 151 151 134 134 134 134 134 134
378 296 442 639 417 248 477 731 720 582 446 357 294 243 209 185 163 159 154 136 134 134 134 134 134
247 284 616 708 412 239 518 620 562 612 531 555 497 346 262 184 148 138 149 136 134 134 134 134 134
397 300 541 554 329 246 367 397 621 771 620 566 570 434 308 207 149 134 136 134 134 134 135 139 134
507 306 359 369 218 255 408 567 734 717 539 370 386 362 284 179 138 134 134 134 134 134 134 148 163
431 325 231 198 234 446 574 676 611 607 452 273 197 206 183 135 134 134 134 134 134 134 134 134 149
218 202 186 254 393 539 701 603 459 497 384 255 150 158 140 134 134 134 134 134 134 134 134 134 135
253 174 251 481 652 628 532 441 331 307 230 164 135 138 135 134 134 134 134 134 134 134 134 135 135
242 183 351 545 585 491 398 305 216 160 136 134 134 134 134 134 134 134 134 134 134 134 134 134 145
