# 25 25
159 134 134 134 134 134 134 134 134 134 134 134 135 135 135 135 135 135 135 135 135 135 135 135 135
179 138 134 134 134 134 134 134 134 134 134 134 135 135 135 135 135 135 135 135 135 135 135 135 135
184 138 134 134 134 134 134 134 134 134 134 134 135 135 135 135 135 135 135 135 135 135 135 135 135
175 134 134 134 134 134 134 134 134 134 134 134 135 135 135 135 135 135 135 135 135 135 135 135 135
134 134 134 134 134 134 134 134 134 134 134 134 135 135 135 135 135 135 135 135 135 135 135 135 135
134 134 134 134 134 134 134 134 134 134 134 134 135 135 135 135 135 135 135 135 135 135 135 135 135
134 134 134 134 134 134 134 134 134 134 134 134 135 135 135 135 135 135 135 135 135 135 135 135 135
134 134 134 134 134 134 134 134 134 134 134 134 135 135 135 135 135 135 135 135 135 135 135 135 135
134 134 134 134 134 134 134 134 134 134 134 134 135 135 135 135 135 135 135 135 135 135 135 135 135
134 134 134 134 134 134 134 134 134 134 134 134 135 135 135 135 135 135 135 135 135 135 135 135 135
134 134 134 134 134 134 134 134 134 134 134 134 135 135 135 135 135 135 135 135 135 135 135 135 135
134 134 134 134 134 134 134 134 134 134 134 134 135 135 135 135 135 135 135 135 135 135 135 135 135
134 134 134 134 134 134 134 134 134 134 134 134 134 135 135 135 135 135 135 135 135 135 135 135 135
147 134 134 134 134 135 139 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134
151 140 138 139 134 141 179 145 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134
176 147 147 135 134 136 144 184 158 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134
168 134 134 134 138 176 153 157 157 140 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134
145 177 181 135 134 181 189 149 175 156 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134
187 193 178 141 134 163 196 158 174 165 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134
163 155 150 134 134 147 188 168 175 161 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134
160 186 152 134 135 181 177 164 181 170 141 134 134 134 134 134 134 134 134 134 134 134 134 134 134
194 175 136 134 140 203 194 170 188 194 176 134 134 134 166 146 134 134 134 134 134 134 134 134 134
176 138 163 139 147 189 199 179 181 190 194 169 141 147 201 186 137 134 134 134 134 134 134 134 134
153 156 185 170 145 174 206 207 176 182 180 187 188 199 229 221 168 135 134 134 134 134 134 134 134
204 176 187 187 172 167 211 189 183 172 181 162 196 190 199 229 211 169 134 134 134 134 134 134 153
